sveitarfelag,ar,hluti,heildarskuldir,eignir,langtimaskuldir,tekjur,utsvar,fasteignaskattur,framlag_jofnunarsjods,gjold,afskriftir,fjarmagnslidir,oreglulegir_lidir,rekstrarnidurstada,afborganir_langtimalana,tekin_ny_langtimalan,adrar_fjarmognunarhreyfingar,ny_fjarfesting,eigid_fe,veltufjarmunir,handbaert_fe,skammtimakrofur_eigin_fyrirtaeki,skammtimaskuldir,fjarfestingarhreyfingar,nyjar_langtimaskuldir,launagjold,veltufe,skatttekjur_an_jofnundarsjóðs,mannfjoldi,eiginfjarhlutfall,fjarf_nylan,fjarfesting_hlutf_skuldir,fjarmagnslidir_a_ibua,framlegd,framlegd_hlutf,gjold_a_ibua,handbaert_fe_per_ibui,jofnunarsjodur_a_ibua,launagjold_per_ibui,launagjold_hlutf_gjold,nettoskuldir,nettoskuldir_hlutf_tekjur,rekstrarnidurstada_hlutf,rekstrarnidurstada_a_ibua,rekstur_3_ar,tekjur_3_ar,rekstur_3_ar_hlutf_tekjur,utsvar_a_ibua,fasteignaskattur_a_ibua,skuldahlutfall,skuldir_hlutf_tekjur,skuldir_per_ibui,tekjur_a_ibua,ny_langtimalan_a_ibua,veltufe_hlutf_skuldir,veltufe_hlutf_tekjur,veltufjarhlutfall,veltufe_hlutf_afborganir
Langanesbyggð,2002,A og B-hluti,621840000,1265238000,528095000,302015000,0,0,63656000,291626000,41174000,-30417000,0,-20028000,-41221000,30391000,164000,-47320000,631793000,107953000,0,0,93745000,-44174000,30391000,123565000,33854000,NA,672,0.49934715840023775,77711000,0.12496944551653158,-45263.392857142855,51563000,0.1707299306325845,433967.2619047619,0,94726.19047619047,183876.4880952381,0.42371050592196857,513887000,1.7015280697978576,-0.06631458702382333,-29803.571428571428,NA,NA,NA,0,0,0.5006528415997622,2.0589705809314105,925357.1428571428,449427.0833333333,45224.70238095238,0.06587829620130496,0.11209377017697797,1.1515600832044375,-0.8212804153222872
Langanesbyggð,2003,A-hluti,376895000,926784000,203821000,263728000,0,0,66263000,263561000,18218000,-13592000,0,-13425000,-22051000,5000000,-16554000,-4329000,537232000,278395000,0,100397000,173074000,14079000,5000000,130621000,10449000,NA,667,0.5796733650990954,9329000,0.02475225195346184,-20377.811094452773,18385000,0.06971197597524723,395143.928035982,0,99344.8275862069,195833.5832083958,0.49560063894126977,198897000,0.7541747558090154,-0.05090472001456046,-20127.43628185907,NA,NA,NA,0,0,0.4203266349009046,1.429104986956258,565059.9700149925,395394.3028485757,7496.2518740629685,0.05253472903060378,0.0396203664381484,1.6085316107560927,-0.4738560609496168
Langanesbyggð,2003,A og B-hluti,767758000,1372332000,586371000,306150000,0,0,66263000,306720000,43089000,-39036000,0,-39606000,-51096000,88570000,22048000,-57565000,591917000,225433000,0,0,181387000,-31577000,88570000,136408000,19974000,NA,667,0.43132201245762686,146135000,0.19033992482006049,-58524.737631184405,42519000,0.1388829005389515,459850.07496251876,0,99344.8275862069,204509.74512743627,0.4447313510693792,542325000,1.7714355707986282,-0.12936795688388045,-59379.31034482759,NA,NA,NA,0,0,0.5686779875423731,2.5077837661277154,1151061.4692653674,458995.50224887556,132788.60569715142,0.03683031392615129,0.06524252817246448,1.242828868662032,-0.3909112259276656
Langanesbyggð,2004,A-hluti,353819000,922783000,210151000,276950000,0,0,65361000,285829000,19423000,26714000,0,17835000,-19496000,0,-4098000,-2627000,555067000,308287000,0,141732000,143668000,-22465000,0,137770000,40648000,NA,658,0.6015141154529288,2627000,0.007424700199819682,40598.784194528875,10544000,0.038071854125293375,434390.5775075988,0,99332.82674772036,209376.89969604864,0.4820014764072225,187264000,0.6761653728109767,0.06439790575916231,27104.863221884498,7136000,797928000,0.008943162791630323,0,0,0.39848588454707123,1.2775555154359992,537718.8449848024,420896.6565349544,0,0.21706254272043746,0.14677017512186316,2.1458292730461896,-2.084940500615511
Langanesbyggð,2004,A og B-hluti,695676000,1298681000,528563000,319936000,0,0,65361000,330485000,44237000,7743000,0,-2806000,-83633000,0,4728000,-40834000,589110000,257026000,0,1000,167113000,62481000,0,146116000,56425000,NA,658,0.4536217901085794,40834000,0.05869686463238634,11767.477203647417,33688000,0.10529605921184237,502256.8389057751,0,99332.82674772036,222060.79027355622,0.44212596638274054,438651000,1.3710585867173435,-0.008770504100820165,-4264.437689969604,-62440000,928101000,-0.06727716056765373,0,0,0.5463782098914206,2.1744223844768955,1057258.358662614,486224.92401215807,0,0.12863301348908357,0.1763633976795359,1.5380371365483236,-0.6746738727535782
Langanesbyggð,2005,A-hluti,369249000,943605000,178615000,301611000,0,0,67436000,294767000,18238000,-1469000,0,5375000,-26299000,0,121228000,-17985000,560085000,325258000,0,154515000,190634000,-46142000,0,150652000,17987000,NA,664,0.5935587454496319,17985000,0.04870697009335164,-2212.3493975903616,25082000,0.0831600969460663,443926.2048192771,0,101560.24096385542,226885.5421686747,0.5110884189885571,198506000,0.658152388341274,0.01782096806814075,8094.879518072289,9785000,842289000,0.011617152782477273,0,0,0.40644125455036806,1.2242557466405404,556097.891566265,454233.4337349398,0,0.0906118706739343,0.059636419096120497,1.7061909208220989,-0.683942355222632
Langanesbyggð,2005,A og B-hluti,587523000,1252958000,386248000,376142000,0,0,67436000,345411000,42411000,9336000,0,40067000,-159374000,16160000,115607000,-43157000,651170000,175857000,0,0,201275000,159263000,16160000,157833000,28514000,NA,664,0.5197061673256406,59317000,0.10096115386121055,14060.240963855422,73142000,0.19445315864753204,520197.2891566265,0,101560.24096385542,237700.3012048193,0.4569425988170614,411666000,1.0944430560798848,0.10652094155930474,60341.867469879515,-2345000,1002228000,-0.0023397869546650063,0,0,0.48029383267435943,1.5619712768050364,884823.7951807228,566478.9156626506,24337.349397590362,0.06926488949779676,0.0758064773410042,0.8737150664513725,-0.1789124951372244
Langanesbyggð,2006,A-hluti,366916000,918200000,183623000,390449000,0,0,119084000,368888000,18826000,-33659000,0,-12098000,-52143000,38794000,-21963000,-12658000,535308000,315883000,0,190086000,183293000,267000,38794000,179313000,19000000,NA,651,0.5829971683729035,51452000,0.1402282811324663,-51703.53302611367,40387000,0.1034373247210263,566648.2334869432,0,182924.7311827957,275442.39631336404,0.4860906291340461,241119000,0.6175428801200669,-0.030984840529749084,-18583.717357910908,11112000,969010000,0.011467373917709828,0,0,0.4170028316270965,0.9397283640116891,563619.0476190476,599768.0491551459,59591.397849462366,0.07879926509316976,0.048661925116980705,1.7233773248296442,-0.36438256333544294
Langanesbyggð,2006,A og B-hluti,589935000,1026619000,394823000,434142000,0,0,119084000,425549000,41141000,-226379000,0,-217786000,-70219000,38794000,14913000,-26037000,420707000,126750000,0,0,195112000,-17256000,38794000,186857000,12136000,NA,651,0.4097985718168084,64831000,0.10989515794112911,-347740.39938556065,49734000,0.11455698826651188,653685.0998463902,0,182924.7311827957,287030.72196620586,0.43909632028274065,463185000,1.0668974667274762,-0.5016469265816254,-334540.7066052227,-180525000,1130220000,-0.15972554016032278,0,0,0.5902014281831915,1.358852633470155,906198.1566820276,666884.7926267281,59591.397849462366,0.02620119390740201,0.02795398740504259,0.6496268809709295,-0.17283071533345676
Langanesbyggð,2007,A-hluti,410211000,1016564000,177385000,405610000,0,0,158058000,401461000,19470000,-17353000,0,-13204000,-16293000,0,36994000,-20467000,587827000,358295000,0,175622000,232826000,-8516000,0,216020000,17749000,NA,626,0.5782488854612203,20467000,0.049893835123875276,-27720.44728434505,23619000,0.05823081284978181,641311.5015974441,0,252488.8178913738,345079.87220447283,0.5380846458311019,227538000,0.5609772934592342,-0.032553438031606714,-21092.651757188498,-19927000,1097670000,-0.018153907822934034,0,0,0.42175111453877967,1.0113434086930795,655289.1373801917,647939.2971246006,0,0.07800455308563845,0.043758783067478615,1.538895999587675,-1.0893635303504572
Langanesbyggð,2007,A og B-hluti,518912000,1154109000,392159000,523717000,0,0,158058000,525151000,41842000,158218000,0,142880000,-30241000,6444000,-128897000,-34205000,603664000,197707000,0,0,126753000,157850000,6444000,277710000,33395000,NA,626,0.5230563144382376,40649000,0.07833505488406511,252744.4089456869,40408000,0.07715617404056008,838899.3610223642,0,252488.8178913738,443626.1980830671,0.5288193300593543,321205000,0.6133178796945679,0.27281909886446304,228242.81150159743,-34839000,1334001000,-0.0261161723267074,0,0,0.47694368556176236,0.9908251975780813,828932.9073482428,836608.626198083,10293.929712460063,0.10396787098581903,0.06376535418938091,1.5597816225256995,-1.1042954928739128
Langanesbyggð,2008,A-hluti,479943000,1080113000,261115000,464995000,0,0,183212000,450661000,20453000,-30007000,0,-15673000,-18338000,79410000,-14188000,-47933000,577746000,412726000,0,184462000,218828000,-29265000,79410000,237007000,36385000,NA,596,0.5348940342353069,127343000,0.2653294245358303,-50347.31543624161,34787000,0.07481155711351735,756142.6174496644,0,307402.6845637584,397662.75167785236,0.5259097192790146,251679000,0.5412509811933461,-0.033705738771384636,-26296.979865771813,-40975000,1261054000,-0.03249266090111922,0,0,0.4651059657646931,1.0321465822213143,805273.4899328859,780192.9530201342,133238.25503355704,0.14456907409835545,0.07824815320594845,1.8860749081470378,-1.984131312029665
Langanesbyggð,2008,A og B-hluti,654678000,1208356000,530903000,613407000,0,0,183212000,590598000,43036000,-111871000,0,-88556000,-32417000,79410000,584000,-75768000,520700000,223630000,0,0,123775000,-73133000,79410000,302900000,63948000,NA,596,0.4309160545402183,155178000,0.237029501525941,-187703.0201342282,65845000,0.10734308542289214,990936.2416107382,0,307402.6845637584,508221.4765100671,0.5128700063325646,431048000,0.7027112504422023,-0.1443674428234435,-148583.89261744966,-163462000,1571266000,-0.10403203531419887,0,0,0.5690839454597817,1.0672815928086898,1098453.0201342283,1029206.3758389262,133238.25503355704,0.1483547075963698,0.1042505220840323,1.8067461118965866,-1.972668661504766
Langanesbyggð,2009,A-hluti,520584000,1070322000,347290000,474585000,0,0,156620000,493872000,21869000,-25796000,0,-45083000,-25259000,90000000,-86032000,-63901000,528129000,371162000,0,213801000,173294000,-43244000,90000000,253481000,299000,NA,616,0.4934300145189952,153901000,0.2956314446851997,-41876.62337662338,2582000,0.0054405427900165405,801740.2597402597,0,254253.24675324676,411495.12987012987,0.5132524216801114,363223000,0.7653486730511921,-0.0949945742069387,-73186.68831168831,-73960000,1345190000,-0.054981080739523784,0,0,0.5065699854810048,1.0969246815638927,845103.8961038961,770430.1948051949,146103.8961038961,8.231857564085975e-4,6.300241263419619e-4,2.1418052558080487,-0.011837364899639732
Langanesbyggð,2009,A og B-hluti,718073000,1212993000,577461000,636456000,0,0,156620000,641906000,44191000,-56403000,0,-50436000,-82529000,90000000,13660000,-79039000,473311000,160995000,0,0,140612000,-100130000,90000000,331539000,23934000,NA,616,0.3902009327341543,169039000,0.23540642803726083,-91563.31168831169,38741000,0.06086987945749588,1042055.1948051949,0,254253.24675324676,538212.6623376623,0.5164915112181534,557078000,0.8752812448935983,-0.07924506957275915,-81876.62337662338,3888000,1773580000,0.0021921762762322533,0,0,0.6097990672658458,1.128236673077165,1165702.9220779222,1033207.7922077922,146103.8961038961,0.04296346292619705,0.03760511331498171,1.1449591784484965,-0.29000714900216895
Langanesbyggð,2010,A-hluti,442130000,870917000,251630000,478421000,0,0,167158000,482720000,23754000,-20384000,0,-24683000,-108368000,0,139692000,-40940000,407034000,128059000,0,2370000,190500000,-32827000,0,253707000,9260000,NA,632,0.4673625615299736,40940000,0.09259719991857598,-32253.164556962027,19455000,0.040665020975249835,763797.4683544304,0,264490.5063291139,401435.12658227846,0.5255779748094134,316441000,0.6614279055476243,-0.05159263493868371,-39055.379746835446,-85439000,1418001000,-0.06025313099215022,0,0,0.5326374384700264,0.9241442160774715,699572.7848101265,756995.2531645569,0,0.02926295897181465,0.01935533766285343,0.6722257217847769,-0.08544957921157537
Langanesbyggð,2010,A og B-hluti,640587000,1155986000,548436000,620352000,0,0,167158000,604400000,43570000,-25749000,0,-9797000,-41851000,0,-13659000,-57169000,493647000,128315000,0,0,92151000,15443000,0,336502000,44104000,NA,632,0.42703544852619324,57169000,0.08924470836904277,-40742.08860759494,59522000,0.09594875167646755,956329.1139240506,0,264490.5063291139,532439.8734177215,0.5567538054268696,512272000,0.8257763334365006,-0.015792646755390487,-15501.582278481013,-148789000,1870215000,-0.07955716321385509,0,0,0.5729645514738068,1.0326185778396781,1013587.0253164558,981569.6202531646,0,0.08609488709123278,0.0710951201898277,1.3924428383848249,-1.05383383909584
Langanesbyggð,2011,A-hluti,529937000,964950000,315313000,486299000,0,0,156413000,508590000,24180000,-26973000,0,-49264000,-22974000,79910000,14896000,-85519000,408794000,113206000,0,118000,214624000,-77871000,79910000,247347000,-6666000,NA,603,0.42364267578631015,165429000,0.31216729535775006,-44731.34328358209,1889000,0.003884441465024604,843432.8358208955,0,259391.37645107793,410194.0298507463,0.48633870111484695,416849000,0.8571866279799054,-0.10130393029802652,-81698.17578772803,-119030000,1439305000,-0.08269963628278926,0,0,0.5763573242136899,1.0897349161729717,878834.1625207297,806466.0033167496,132520.7296849088,-0.015991402162413727,-0.01370761609626999,0.5274619800208737,0.2901540872290415
Langanesbyggð,2011,A og B-hluti,647291000,1208796000,542436000,662135000,0,0,156413000,617925000,42782000,-50982000,0,-9328000,-106743000,79910000,0,-82420000,535286000,135001000,0,0,104855000,-19890000,79910000,336870000,50951000,NA,603,0.4428257538906482,162330000,0.25078365063008756,-84547.26368159204,86992000,0.13138106277420766,1024751.2437810946,0,259391.37645107793,558656.7164179104,0.5451632479669862,512290000,0.7736941862309046,-0.014087761559198653,-15469.320066334993,-69561000,1918943000,-0.03624964368404898,0,0,0.5571742461093518,0.9775816110007778,1073451.0779436151,1098067.9933665008,132520.7296849088,0.09945733861679908,0.07694956466581589,1.2875017881836823,-0.4773240399838865
Langanesbyggð,2012,A-hluti,572563000,1035201000,301238000,532740000,228549000,26736000,165887000,495044000,32146000,0,0,8982000,-23329000,0,0,-11773000,436057000,186092000,95563000,0,271325000,-7842000,0,245227000,56462000,NA,609,0.4212293071587064,11773000,0.020561929429599887,0,69842000,0.1310995983031122,812880.13136289,156917.89819376025,272392.44663382595,402671.59277504106,0.49536404844821874,386471000,0.7254401771971318,0.01686000675751774,14748.768472906404,-64965000,1497460000,-0.04338346266344343,375285.71428571426,43901.47783251232,0.5787706928412937,1.0747512858054586,940169.1297208539,874778.3251231527,0,0.14609634358076026,0.10598415737507978,0.6858638164562794,-2.420249474902482
Langanesbyggð,2012,A og B-hluti,566270000,1215011000,466861000,726749000,228549000,24854000,165887000,606979000,49417000,0,-255000,68593000,-95110000,0,0,-14219000,622160000,190453000,95630000,0,99409000,35469000,0,327187000,125787000,NA,609,0.5120612076763091,14219000,0.02510992989210094,0,169187000,0.23279976993432394,996681.4449917899,157027.91461412152,272392.44663382595,537252.8735632184,0.5390417131399933,375817000,0.5171207665920421,0.09438334280473726,112632.18390804598,49468000,2009236000,0.02462030343871999,375285.71428571426,40811.165845648604,0.48793879232369086,0.779182358696056,929835.7963875205,1193348.1116584565,0,0.33470279417908183,0.1730817655063853,1.9158526893943204,-1.3225423194196193
Langanesbyggð,2013,A-hluti,544958000,994474000,273316000,573164000,238755000,29235000,185911000,561784000,33536000,0,0,-10480000,-25427000,0,0,-58582000,420842000,112638000,49593000,5542000,271642000,-55082000,0,289710000,34531000,NA,612,0.4231804954176781,58582000,0.10749819252125851,0,44916000,0.07836500547836221,917947.7124183007,81034.3137254902,303776.14379084966,473382.35294117645,0.5156964242484656,437862000,0.7639384190214319,-0.018284470064414374,-17124.183006535946,-50762000,1592203000,-0.03188161308576858,390122.54901960783,47769.60784313725,0.5768195045823219,0.9507889539468634,890454.248366013,936542.4836601308,0,0.07886274671015069,0.06024628204144015,0.41465605466017774,-1.3580445982616904
Langanesbyggð,2013,A og B-hluti,584917000,1247308000,421567000,737246000,238755000,27346000,185911000,689431000,52609000,0,0,16331000,-40529000,0,0,-150271000,633717000,117407000,49660000,0,163350000,-146771000,0,377383000,80203000,NA,612,0.5080677747597225,150271000,0.25690995474571604,0,100424000,0.13621504897958076,1126521.2418300654,81143.7908496732,303776.14379084966,616638.8888888889,0.5473832769341674,467510000,0.6341302631686031,0.022151357891395815,26684.640522875816,75596000,2126130000,0.03555568097905584,390122.54901960783,44683.006535947716,0.49193222524027747,0.7933810424200335,955746.7320261438,1204650.3267973857,0,0.17155354965669184,0.10878729759130602,0.7187450260177533,-1.978903994670483
Langanesbyggð,2014,A-hluti,605098000,1027903000,341906000,559029000,227348000,29195000,187010000,564588000,36881000,0,0,-26956000,-87193000,154000000,5473000,-73108000,386716000,117758000,53532000,16232000,263192000,-72288000,154000000,288105000,14327000,NA,614,0.37621837858241486,227108000,0.3753243276295741,0,31322000,0.05602929365023997,919524.4299674267,87185.667752443,304576.54723127035,469226.38436482084,0.5102924610512445,503572000,0.9007976330387153,-0.04821932314781523,-43902.28013029316,-28454000,1664933000,-0.01709017720232586,370273.61563517916,47548.85993485342,0.6237816214175851,1.08240896268351,985501.6286644951,910470.684039088,250814.332247557,0.028450747857307397,0.025628366328043804,0.44742241405513844,-0.16431364903145895
Langanesbyggð,2014,A og B-hluti,576658000,1228531000,442580000,731494000,227348000,27129000,187010000,711427000,56384000,0,0,-10763000,-146854000,154000000,5473000,-59761000,615784000,106636000,53601000,0,134078000,-51805000,154000000,387344000,46641000,NA,614,0.5012360290460721,213761000,0.3706893860832591,0,76451000,0.1045135025030964,1158675.8957654722,87298.04560260587,304576.54723127035,630853.4201954397,0.5444606403749085,470022000,0.6425507249546818,-0.014713722874008536,-17529.315960912052,74161000,2195489000,0.033778807363644275,370273.61563517916,44184.03908794788,0.4987639709539279,0.7883290908742929,939182.4104234527,1191358.3061889252,250814.332247557,0.09923152533285676,0.06376128854098598,0.7953280926028133,-0.31760115488852875
Langanesbyggð,2015,A-hluti,648076000,1095480000,367366000,641390000,249068000,30682000,229074000,592684000,38021000,0,0,22486000,-23916000,43275000,-3591000,-13919000,411555000,189953000,117089000,2142000,280710000,-14204000,43275000,303266000,69608000,NA,604,0.37568463139445724,57194000,0.0882519951363729,0,86727000,0.13521726250799046,981264.9006622516,193855.96026490067,379261.5894039735,502096.0264900662,0.5116824479823987,460265000,0.7176055130263957,0.0350582329004194,37228.47682119205,-14950000,1773583000,-0.00842926437612449,412364.23841059604,50798.013245033115,0.6243153686055427,1.0104242348649028,1072973.5099337748,1061903.9735099338,71647.35099337748,0.15123461484145004,0.10852679337064812,0.676687684799259,-2.910520153871885
Langanesbyggð,2015,A og B-hluti,587031000,1284716000,452577000,821071000,249068000,28638000,229074000,755745000,56539000,0,0,32630000,-29409000,43275000,-3591000,-15795000,661836000,190074000,117158000,0,134454000,-16080000,43275000,414479000,99599000,NA,604,0.515161327484051,59070000,0.10062500958211747,0,121865000,0.148422000046281,1251233.4437086093,193970.19867549668,379261.5894039735,686223.5099337748,0.5484376343872602,396957000,0.48346245330793564,0.03974077759414228,54023.17880794702,38198000,2289811000,0.016681726133728942,412364.23841059604,47413.90728476821,0.48483867251594903,0.7149576589600656,971905.6291390728,1359389.072847682,71647.35099337748,0.2509062694448013,0.12130376057612557,1.4136730777812485,-3.386684348328743
Langanesbyggð,2016,A-hluti,759219000,1277472000,478339000,719170000,265042000,32141000,244544000,638022000,39404000,0,0,54916000,-27357000,146000000,329000,-176892000,479166000,212136000,79558000,63374000,280880000,-186526000,146000000,309856000,103312000,NA,597,0.3750892387465244,322892000,0.425294941248836,0,120552000,0.16762656951763838,1068713.567839196,133262.98157453936,409621.4405360134,519021.7755443886,0.4856509650137456,610457000,0.8488354631032996,0.07636024861993687,91986.59966499162,50446000,1919589000,0.026279583806741964,443956.4489112228,53837.52093802345,0.6249107612534757,1.055687806777257,1271723.6180904522,1204639.86599665,244556.11390284757,0.16923714528623637,0.14365449059332286,0.7552549131301624,-3.7764374748693204
Langanesbyggð,2016,A og B-hluti,697753000,1463651000,559650000,912598000,265042000,30241000,244544000,825694000,59127000,0,0,52280000,-32941000,146000000,329000,-242201000,726811000,173185000,84915000,0,138103000,-243864000,146000000,432851000,123821000,NA,597,0.49657397835959527,388201000,0.5563587687906753,0,146031000,0.1600167872381925,1383072.02680067,142236.18090452263,409621.4405360134,725043.5510887773,0.5242268927714141,524568000,0.5748073083657864,0.057286998218273544,87571.18927973199,74147000,2465163000,0.030077929938101457,443956.4489112228,50654.94137353434,0.5034260216404047,0.7645787082592773,1168765.4941373535,1528639.86599665,244556.11390284757,0.23604375409861067,0.13567967494997799,1.2540277908517556,-3.7588719225281566
Langanesbyggð,2017,A-hluti,693655600,1339342500,407078700,775703600,287733600,30944300,286186800,633672500,43155800,0,0,115964700,-66243000,0,1325000,-45030300,607824900,259014500,103260700,42837600,286576899.99999994,-45452400,0,310530100,163414100,NA,572,0.45382334988996464,45030300,0.06491737398213177,0,185186900,0.23873409895222866,1107819.055944056,180525.6993006993,500326.5734265734,542884.7902097902,0.4900482504763896,477478700,0.615542715026719,0.14949614775540554,202735.4895104895,193366700,2136263600,0.0905163108148264,503030.76923076925,54098.42657342657,0.5461766501100354,0.8942276405575532,1212684.6153846155,1356125.1748251747,0,0.34224374825515774,0.2106656460019007,0.9038219758815175,-2.466888576906239
Langanesbyggð,2017,A og B-hluti,677865800,1574381800,501967700,972245700,287733600,30944300,286186800,820947399.9999999,63531700,0,-404200,118743200,-71929000,0,1325000,-79089900,858249800,255240300,120326900,0,175898100,-79512000,0,440249100,188404700,NA,572,0.5451344775454087,79089900,0.11667486396274897,0,214830000.00000012,0.22096266406732384,1435222.727272727,210361.7132867133,500326.5734265734,769666.2587412588,0.5362695588048638,422625500,0.43469001714278604,0.1221329135217569,207593.006993007,203653200,2705914700,0.0752622394194466,503030.76923076925,54098.42657342657,0.45486552245459133,0.6972165575018743,1185080.0699300698,1699730.2447552448,0,0.4457958641870876,0.19378301184566823,1.4510691133104905,-2.619314879951063
Langanesbyggð,2018,A-hluti,722945600,1467238400,376859100,823695300,322761800,34715100,280930900,719050700,44470000,0,0,83503800,-27466000,0,-1380000,-166572600,702255800,253923800,111991000,39840600,346086500,-166529600,0,323155800,143719500,NA,565,0.47862419631329167,166572600,0.23040820775449772,0,149114600,0.18103126240977702,1272656.1061946903,198214.1592920354,497222.83185840707,571957.1681415929,0.449420047849199,508862400,0.6177798999217308,0.10137705046999783,147794.33628318584,254384500,2318568900,0.10971617017721579,571259.8230088495,61442.654867256635,0.5213758036867083,0.8776857170363846,1279549.7345132744,1457867.7876106196,0,0.2824329327535302,0.17448138893107681,0.7337003899314188,-5.232633073618292
Langanesbyggð,2018,A og B-hluti,685960000,1692272200,466193600,1038614500,322761800,34715100,280930900,916948100,62960500,0,404200,95098400,-33170000,0,-1380000,-187955900,964275200,237252300,117461500,0,219766400,-187912900,0,460682800,175969400,NA,565,0.5698109323074622,187955900,0.2740041693393201,0,184626900,0.17776268288185848,1622916.9911504425,207896.46017699115,497222.83185840707,815367.7876106194,0.5024088059073354,448707700,0.4320252605755071,0.09156275018305637,168315.75221238937,266121600,2923458200,0.0910297263699546,571259.8230088495,61442.654867256635,0.43018906769253784,0.6604567912348615,1214088.4955752213,1838255.7522123894,0,0.3921693342904523,0.16942705883655582,1.0795658481005286,-5.30507687669581
Langanesbyggð,2019,A-hluti,891385000,1705936000,498351000,863207000,331555000,37796000,258443000,759729000,49136000,0,0,67575000,-33895000,168000000,538000,-296913400,769831000,240383000,72106000,53326000,393034000,-301373400,168000000,342477000,130399700,NA,575,0.4512660498400878,464913400,0.5215629610101135,0,152614000,0.17679884430964996,1321267.8260869565,125401.73913043478,449466.08695652173,595612.1739130435,0.450788373222557,704328000,0.8159433368821152,0.07828365617980391,117521.73913043478,267043500,2462605900,0.10843939746916062,576617.3913043478,65732.17391304347,0.5487339501599122,1.0326433868122016,1550234.7826086956,1501229.5652173914,292173.9130434783,0.18514058790790655,0.15106422908989384,0.61160866489922,-3.8471662487092493
Langanesbyggð,2019,A og B-hluti,811179000,1884222000,581174000,1061350000,331555000,37796000,258443000,954709000,67667000,0,0,64048000,-40037000,168000000,538000,-310746000,1028323000,191702000,74660000,0,230005000,-305166000,168000000,479405000,147434900.00000003,NA,575,0.5457546934490735,478746000,0.590185396811308,0,174308000,0.16423234559758798,1660363.4782608696,129843.47826086957,449466.08695652173,833747.8260869565,0.5021477748717148,619477000,0.5836689122344184,0.060345786027229474,111387.82608695653,277889600,3072210200,0.09045266499017547,576617.3913043478,65732.17391304347,0.45424530655092654,0.7642898195694163,1410746.0869565217,1845826.0869565217,292173.9130434783,0.23799898947014986,0.1389126112969332,0.8334688376339645,-3.6824662187476593
Langanesbyggð,2020,A-hluti,913736100,1702640799.9999998,513685100,862270400,349418400,39935700,223285700,860917100,55517900,0,0,-39855899.99999999,-41819000,60000000,-1133000,-89652800,742938700,199126400,59022500,35584600,400051000,-76652800,60000000,392757900,33384900,NA,555,0.43634494134053414,149652800,0.16378120553625933,0,56871200,0.06595518064866891,1551201.981981982,106346.84684684685,402316.57657657657,707671.8918918918,0.4562087336864374,750194300,0.8700220951571572,-0.046222043572410686,-71812.43243243243,111222900,2549172700,0.04363097878774553,629582.7027027027,71956.21621621621,0.5636550586594659,1.0596862654684656,1646371.3513513512,1553640.3603603605,108108.1081081081,0.04450167110040692,0.038717437128770744,0.4977525365515897,-0.7983189459336665
Langanesbyggð,2020,A og B-hluti,894574700,1974725000,646739600,1077244900,349418400,39935700,223285700,1035332000,74168000,0,0,-7101300.0000000065,-47981000,120000000,-1133000,-164093800,1034184300,192492000,60408600,0,247835099.99999997,-147053800,120000000,537026900,88147600,NA,555,0.523710541974199,284093800,0.317574150040237,0,116080900,0.10775720544139963,1865463.063063063,108844.32432432432,402316.57657657657,967616.0360360361,0.5187001850614102,702082700,0.6517391727730621,-0.0065920943324958015,-12795.135135135148,152045100,3177209400,0.04785491947745087,629582.7027027027,71956.21621621621,0.476289458025801,0.830428345495068,1611846.3063063063,1940981.801801802,216216.2162162162,0.12555159100202867,0.081826890060004,0.7766938581338964,-1.8371355328150727
Langanesbyggð,2021,A-hluti,1017635600.0000001,1803107400,607415500,884369100.0000001,364913400,36120000,234475400,868746500,58588500,0,0,-23184899.999999993,-97571000,180000000,621000,-143449000,733100800,206590099.99999997,60526700,38345600,410220100.00000006,-135729000,180000000,415025200,63123700,NA,580,0.40657633594094283,323449000,0.317843636759563,0,74211100.00000012,0.0839141711305835,1497838.7931034483,104356.37931034483,404267.9310344828,715560.6896551724,0.47772877358354826,849391100.0000001,0.9604486407315679,-0.026216316241713996,-39973.96551724137,4534200.000000015,2609846500,0.0017373435564122315,629161.0344827586,62275.862068965514,0.5934236640590571,1.1506910406525963,1754544.1379310347,1524774.3103448278,310344.8275862069,0.07431641325179884,0.07137709809173567,0.5036079412003457,-0.6469514507384366
Langanesbyggð,2021,A og B-hluti,992743400,2065738099.9999995,733093500,1113586600,364913400,36120000,234475400,1091073700,79814600,0,0,-26907599.999999993,-108277000,180000000,621000,-172746000,1020623700,182432400.00000003,61554500,0,259649900,-165026000,180000000,583780200,86750100,NA,580,0.4940721672316545,352746000,0.3553244473848932,0,102327500,0.09189002453872919,1881161.551724138,106128.44827586207,404267.9310344828,1006517.5862068966,0.5350511152454688,810311000,0.7276587200312935,-0.024163006271806783,-46392.413793103435,30039100,3252181500,0.00923660010980322,629161.0344827586,62275.862068965514,0.5059278327683455,0.8914828896109203,1711626.551724138,1919976.896551724,310344.8275862069,0.10705778398664216,0.07790153006510675,0.702609167190128,-0.8011867709670567
