ar,sveitarfelag,hluti,name,y,is_percent
2016,Garðabær,A-hluti,Útsvar á íbúa,561828.6248442044,FALSE
2016,Grindavíkurbær,A-hluti,Eiginfjárhlutfall,0.8459124909925578,TRUE
2016,Grindavíkurbær,A-hluti,Fasteignaskattur á íbúa,91713.17326411422,FALSE
2016,Grindavíkurbær,A-hluti,Framlegð sem hlutfall af tekjum,0.15452152602708347,TRUE
2016,Grindavíkurbær,A-hluti,Handbært fé á íbúa,517616.4828033744,TRUE
2016,Grindavíkurbær,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5574936503620785,TRUE
2016,Grindavíkurbær,A-hluti,Launa- og launatengd gjöld á íbúa,436432.51135626214,FALSE
2016,Grindavíkurbær,A-hluti,Nettóskuldir sem hlutfall af tekjum,-0.2556820780689648,TRUE
2016,Grindavíkurbær,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.10490254893533214,TRUE
2016,Grindavíkurbær,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.07511215206316794,TRUE
2016,Grindavíkurbær,A-hluti,Skuldir sem hlutfall af tekjum,0.4906555922610711,TRUE
2016,Grindavíkurbær,A-hluti,Skuldir á íbúa,421145.360155743,FALSE
2016,Grindavíkurbær,A-hluti,Veltufjárhlutfall,6.799144074112795,TRUE
2016,Grindavíkurbær,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.19294853402858342,TRUE
2016,Grindavíkurbær,A-hluti,Útsvar á íbúa,463980.8565866321,FALSE
2016,Grundarfjarðarbær,A-hluti,Eiginfjárhlutfall,0.3130036702034515,TRUE
2016,Grundarfjarðarbær,A-hluti,Fasteignaskattur á íbúa,86158.13424345848,FALSE
2016,Grundarfjarðarbær,A-hluti,Framlegð sem hlutfall af tekjum,0.11778023158288531,TRUE
2016,Grundarfjarðarbær,A-hluti,Handbært fé á íbúa,73328.7827076223,TRUE
2016,Grundarfjarðarbær,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5879004945968467,TRUE
2016,Grundarfjarðarbær,A-hluti,Launa- og launatengd gjöld á íbúa,511293.51535836176,FALSE
2016,Grundarfjarðarbær,A-hluti,Nettóskuldir sem hlutfall af tekjum,1.2300225066222568,TRUE
2016,Grundarfjarðarbær,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.024861068370653296,TRUE
2016,Grundarfjarðarbær,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.016206629402687873,TRUE
2016,Grundarfjarðarbær,A-hluti,Skuldir sem hlutfall af tekjum,1.391930199301269,TRUE
2016,Grundarfjarðarbær,A-hluti,Skuldir á íbúa,1312191.1262798635,FALSE
2016,Grundarfjarðarbær,A-hluti,Veltufjárhlutfall,0.6189811004750148,TRUE
2016,Grundarfjarðarbær,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.0942912827567897,TRUE
2016,Grundarfjarðarbær,A-hluti,Útsvar á íbúa,487799.77246871445,FALSE
2016,Grímsnes- og Grafningshreppur,A-hluti,Eiginfjárhlutfall,0.5719472453474004,TRUE
2016,Grímsnes- og Grafningshreppur,A-hluti,Fasteignaskattur á íbúa,856173.0337078652,FALSE
2016,Grímsnes- og Grafningshreppur,A-hluti,Framlegð sem hlutfall af tekjum,0.08184287280623177,TRUE
2016,Grímsnes- og Grafningshreppur,A-hluti,Handbært fé á íbúa,1665.1685393258426,TRUE
2016,Grímsnes- og Grafningshreppur,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.42270536355245614,TRUE
2016,Grímsnes- og Grafningshreppur,A-hluti,Launa- og launatengd gjöld á íbúa,648373.0337078652,FALSE
2016,Grímsnes- og Grafningshreppur,A-hluti,Nettóskuldir sem hlutfall af tekjum,0.9568907075238458,TRUE
2016,Grímsnes- og Grafningshreppur,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.017641873831005496,TRUE
2016,Grímsnes- og Grafningshreppur,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.025941248245296467,TRUE
2016,Grímsnes- og Grafningshreppur,A-hluti,Skuldir sem hlutfall af tekjum,1.0838164580093592,TRUE
2016,Grímsnes- og Grafningshreppur,A-hluti,Skuldir á íbúa,1699314.606741573,FALSE
2016,Grímsnes- og Grafningshreppur,A-hluti,Veltufjárhlutfall,6.030289248681099,TRUE
2016,Grímsnes- og Grafningshreppur,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.10949599764947006,TRUE
2016,Grímsnes- og Grafningshreppur,A-hluti,Útsvar á íbúa,373595.5056179775,FALSE
2016,Grýtubakkahreppur,A-hluti,Eiginfjárhlutfall,0.7422113076421745,TRUE
2016,Grýtubakkahreppur,A-hluti,Fasteignaskattur á íbúa,53549.85754985755,FALSE
2016,Grýtubakkahreppur,A-hluti,Framlegð sem hlutfall af tekjum,0.04460122871489887,TRUE
2016,Grýtubakkahreppur,A-hluti,Handbært fé á íbúa,144370.37037037036,TRUE
2016,Grýtubakkahreppur,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5380104560138819,TRUE
2016,Grýtubakkahreppur,A-hluti,Launa- og launatengd gjöld á íbúa,549435.8974358974,FALSE
2016,Grýtubakkahreppur,A-hluti,Nettóskuldir sem hlutfall af tekjum,0.12773865963475187,TRUE
2016,Grýtubakkahreppur,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.01333071506718658,TRUE
2016,Grýtubakkahreppur,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.012558311111200458,TRUE
2016,Grýtubakkahreppur,A-hluti,Skuldir sem hlutfall af tekjum,0.44495469464471066,TRUE
2016,Grýtubakkahreppur,A-hluti,Skuldir á íbúa,451888.8888888889,FALSE
2016,Grýtubakkahreppur,A-hluti,Veltufjárhlutfall,3.2416912638478936,TRUE
2016,Grýtubakkahreppur,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.092767974864645,TRUE
2016,Grýtubakkahreppur,A-hluti,Útsvar á íbúa,503547.00854700856,FALSE
2016,Hafnarfjarðarkaupstaður,A-hluti,Eiginfjárhlutfall,0.10955712793848324,TRUE
2016,Hafnarfjarðarkaupstaður,A-hluti,Fasteignaskattur á íbúa,89516.13951473137,FALSE
2016,Hafnarfjarðarkaupstaður,A-hluti,Framlegð sem hlutfall af tekjum,0.09197200517120986,TRUE
2016,Hafnarfjarðarkaupstaður,A-hluti,Handbært fé á íbúa,14115.467937608319,TRUE
2016,Hafnarfjarðarkaupstaður,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.530033331750402,TRUE
2016,Hafnarfjarðarkaupstaður,A-hluti,Launa- og launatengd gjöld á íbúa,384057.0118428654,FALSE
2016,Hafnarfjarðarkaupstaður,A-hluti,Nettóskuldir sem hlutfall af tekjum,1.454377533841418,TRUE
2016,Hafnarfjarðarkaupstaður,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.0012464373149717368,TRUE
2016,Hafnarfjarðarkaupstaður,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.026226605125693317,TRUE
2016,Hafnarfjarðarkaupstaður,A-hluti,Skuldir sem hlutfall af tekjum,1.5886100176767133,TRUE
2016,Hafnarfjarðarkaupstaður,A-hluti,Skuldir á íbúa,1227213.8575967648,FALSE
2016,Hafnarfjarðarkaupstaður,A-hluti,Veltufjárhlutfall,0.6835273068986115,TRUE
2016,Hafnarfjarðarkaupstaður,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.1264850168587798,TRUE
2016,Hafnarfjarðarkaupstaður,A-hluti,Útsvar á íbúa,506290.25852108607,FALSE
2016,Hrunamannahreppur,A-hluti,Eiginfjárhlutfall,0.5097012857602611,TRUE
2016,Hrunamannahreppur,A-hluti,Fasteignaskattur á íbúa,124521.6836734694,FALSE
2016,Hrunamannahreppur,A-hluti,Framlegð sem hlutfall af tekjum,0.09874270965652794,TRUE
2016,Hrunamannahreppur,A-hluti,Handbært fé á íbúa,43371.17346938775,TRUE
2016,Hrunamannahreppur,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5456756314622719,TRUE
2016,Hrunamannahreppur,A-hluti,Launa- og launatengd gjöld á íbúa,540339.2857142857,FALSE
2016,Hrunamannahreppur,A-hluti,Nettóskuldir sem hlutfall af tekjum,0.4610854293132821,TRUE
2016,Hrunamannahreppur,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.07977799497845785,TRUE
2016,Hrunamannahreppur,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.028665910128662053,TRUE
2016,Hrunamannahreppur,A-hluti,Skuldir sem hlutfall af tekjum,0.6783284383813444,TRUE
2016,Hrunamannahreppur,A-hluti,Skuldir á íbúa,726764.0306122449,FALSE
2016,Hrunamannahreppur,A-hluti,Veltufjárhlutfall,1.8736824933614884,TRUE
2016,Hrunamannahreppur,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.09361283171881268,TRUE
2016,Hrunamannahreppur,A-hluti,Útsvar á íbúa,423244.89795918367,FALSE
2016,Hvalfjarðarsveit,A-hluti,Eiginfjárhlutfall,0.8541855216866885,TRUE
2016,Hvalfjarðarsveit,A-hluti,Fasteignaskattur á íbúa,616591.2762520193,FALSE
2016,Hvalfjarðarsveit,A-hluti,Framlegð sem hlutfall af tekjum,0.06963226269858776,TRUE
2016,Hvalfjarðarsveit,A-hluti,Handbært fé á íbúa,3046.8497576736672,TRUE
2016,Hvalfjarðarsveit,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5594744523067733,TRUE
2016,Hvalfjarðarsveit,A-hluti,Launa- og launatengd gjöld á íbúa,638526.6558966074,FALSE
2016,Hvalfjarðarsveit,A-hluti,Nettóskuldir sem hlutfall af tekjum,0.39470536335408996,TRUE
2016,Hvalfjarðarsveit,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.008609475654795234,TRUE
2016,Hvalfjarðarsveit,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-2.5552356779040253e-5,TRUE
2016,Hvalfjarðarsveit,A-hluti,Skuldir sem hlutfall af tekjum,0.4929698944070222,TRUE
2016,Hvalfjarðarsveit,A-hluti,Skuldir á íbúa,563247.1728594507,FALSE
2016,Hvalfjarðarsveit,A-hluti,Veltufjárhlutfall,0.4949341438703141,TRUE
2016,Hvalfjarðarsveit,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.07406354808241569,TRUE
2016,Hvalfjarðarsveit,A-hluti,Útsvar á íbúa,433531.50242326333,FALSE
2016,Hveragerðisbær,A-hluti,Eiginfjárhlutfall,0.2457345786556209,TRUE
2016,Hveragerðisbær,A-hluti,Fasteignaskattur á íbúa,67049.13294797688,FALSE
2016,Hveragerðisbær,A-hluti,Framlegð sem hlutfall af tekjum,0.10856251080182916,TRUE
2016,Hveragerðisbær,A-hluti,Handbært fé á íbúa,25814.20313790256,TRUE
2016,Hveragerðisbær,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5581495738919319,TRUE
2016,Hveragerðisbær,A-hluti,Launa- og launatengd gjöld á íbúa,498613.5425268373,FALSE
2016,Hveragerðisbær,A-hluti,Nettóskuldir sem hlutfall af tekjum,1.0896379205422808,TRUE
2016,Hveragerðisbær,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.023988101798582285,TRUE
2016,Hveragerðisbær,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.012691350782893933,TRUE
2016,Hveragerðisbær,A-hluti,Skuldir sem hlutfall af tekjum,1.2098091544617613,TRUE
2016,Hveragerðisbær,A-hluti,Skuldir á íbúa,1164744.0132122212,FALSE
2016,Hveragerðisbær,A-hluti,Veltufjárhlutfall,0.5479262076638464,TRUE
2016,Hveragerðisbær,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.10188006506614472,TRUE
2016,Hveragerðisbær,A-hluti,Útsvar á íbúa,429860.44591246906,FALSE
2016,Hörgársveit,A-hluti,Eiginfjárhlutfall,0.7105264120328323,TRUE
2016,Hörgársveit,A-hluti,Fasteignaskattur á íbúa,82645.3382084095,FALSE
2016,Hörgársveit,A-hluti,Framlegð sem hlutfall af tekjum,0.09714856481216765,TRUE
2016,Hörgársveit,A-hluti,Handbært fé á íbúa,59020.109689213896,TRUE
2016,Hörgársveit,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.49684008165520627,TRUE
2016,Hörgársveit,A-hluti,Launa- og launatengd gjöld á íbúa,473420.47531992686,FALSE
2016,Hörgársveit,A-hluti,Nettóskuldir sem hlutfall af tekjum,0.231899336725942,TRUE
2016,Hörgársveit,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.0724580450568929,TRUE
2016,Hörgársveit,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.046972877644713674,TRUE
2016,Hörgársveit,A-hluti,Skuldir sem hlutfall af tekjum,0.4242881239636343,TRUE
2016,Hörgársveit,A-hluti,Skuldir á íbúa,434098.7202925046,FALSE
2016,Hörgársveit,A-hluti,Veltufjárhlutfall,1.4098821429002255,TRUE
2016,Hörgársveit,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.10260377951855452,TRUE
2016,Hörgársveit,A-hluti,Útsvar á íbúa,423917.7330895795,FALSE
2016,Húnabyggð,A-hluti,Eiginfjárhlutfall,0.5691726596221005,TRUE
2016,Húnabyggð,A-hluti,Fasteignaskattur á íbúa,101210.29411764706,FALSE
2016,Húnabyggð,A-hluti,Framlegð sem hlutfall af tekjum,0.06922660029891746,TRUE
2016,Húnabyggð,A-hluti,Handbært fé á íbúa,57417.64705882353,TRUE
2016,Húnabyggð,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.44068027664260334,TRUE
2016,Húnabyggð,A-hluti,Launa- og launatengd gjöld á íbúa,427850,FALSE
2016,Húnabyggð,A-hluti,Nettóskuldir sem hlutfall af tekjum,0.5605526690674403,TRUE
2016,Húnabyggð,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.025090685489665174,TRUE
2016,Húnabyggð,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.0027682241645468134,TRUE
2016,Húnabyggð,A-hluti,Skuldir sem hlutfall af tekjum,0.7390621227516454,TRUE
2016,Húnabyggð,A-hluti,Skuldir á íbúa,745011.0294117647,FALSE
2016,Húnabyggð,A-hluti,Veltufjárhlutfall,1.5756170198822574,TRUE
2016,Húnabyggð,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.08827328846410547,TRUE
2016,Húnabyggð,A-hluti,Útsvar á íbúa,424027.20588235295,FALSE
2016,Húnaþing vestra,A-hluti,Eiginfjárhlutfall,0.7984288518917,TRUE
2016,Húnaþing vestra,A-hluti,Fasteignaskattur á íbúa,62140.4741000878,FALSE
2016,Húnaþing vestra,A-hluti,Framlegð sem hlutfall af tekjum,0.12440329754476287,TRUE
2016,Húnaþing vestra,A-hluti,Handbært fé á íbúa,131849.86830553116,TRUE
2016,Húnaþing vestra,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5362849627459704,TRUE
2016,Húnaþing vestra,A-hluti,Launa- og launatengd gjöld á íbúa,519635.64530289726,FALSE
2016,Húnaþing vestra,A-hluti,Nettóskuldir sem hlutfall af tekjum,0.026362436664005603,TRUE
2016,Húnaþing vestra,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.10788543312859447,TRUE
2016,Húnaþing vestra,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.07814739539535946,TRUE
2016,Húnaþing vestra,A-hluti,Skuldir sem hlutfall af tekjum,0.29607927792893335,TRUE
2016,Húnaþing vestra,A-hluti,Skuldir á íbúa,319105.3555750658,FALSE
2016,Húnaþing vestra,A-hluti,Veltufjárhlutfall,5.475399257944829,TRUE
2016,Húnaþing vestra,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.144995845484612,TRUE
2016,Húnaþing vestra,A-hluti,Útsvar á íbúa,423263.3889376646,FALSE
2016,Kaldrananeshreppur,A-hluti,Eiginfjárhlutfall,0.929005757966842,TRUE
2016,Kaldrananeshreppur,A-hluti,Fasteignaskattur á íbúa,36359.22330097087,FALSE
2016,Kaldrananeshreppur,A-hluti,Framlegð sem hlutfall af tekjum,0.19364633694289116,TRUE
2016,Kaldrananeshreppur,A-hluti,Handbært fé á íbúa,322203.88349514565,TRUE
2016,Kaldrananeshreppur,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5617803778365689,TRUE
2016,Kaldrananeshreppur,A-hluti,Launa- og launatengd gjöld á íbúa,585495.1456310679,FALSE
2016,Kaldrananeshreppur,A-hluti,Nettóskuldir sem hlutfall af tekjum,-0.20878912873739086,TRUE
2016,Kaldrananeshreppur,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.16279289866159805,TRUE
2016,Kaldrananeshreppur,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.0872653229422958,TRUE
2016,Kaldrananeshreppur,A-hluti,Skuldir sem hlutfall af tekjum,0.18048314970069326,TRUE
2016,Kaldrananeshreppur,A-hluti,Skuldir á íbúa,222174.7572815534,FALSE
2016,Kaldrananeshreppur,A-hluti,Veltufjárhlutfall,6.060145770809089,TRUE
2016,Kaldrananeshreppur,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.2024165371905389,TRUE
2016,Kaldrananeshreppur,A-hluti,Útsvar á íbúa,490126.213592233,FALSE
2016,Kjósarhreppur,A-hluti,Eiginfjárhlutfall,0.8148736171719779,TRUE
2016,Kjósarhreppur,A-hluti,Fasteignaskattur á íbúa,200066.35071090047,FALSE
2016,Kjósarhreppur,A-hluti,Framlegð sem hlutfall af tekjum,0.15398882837742667,TRUE
2016,Kjósarhreppur,A-hluti,Handbært fé á íbúa,71459.71563981043,TRUE
2016,Kjósarhreppur,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.17060859532737238,TRUE
2016,Kjósarhreppur,A-hluti,Launa- og launatengd gjöld á íbúa,128952.60663507109,FALSE
2016,Kjósarhreppur,A-hluti,Nettóskuldir sem hlutfall af tekjum,-0.039740439875918646,TRUE
2016,Kjósarhreppur,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.14028504303601477,TRUE
2016,Kjósarhreppur,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.10884894735604986,TRUE
2016,Kjósarhreppur,A-hluti,Skuldir sem hlutfall af tekjum,0.3316165520652449,TRUE
2016,Kjósarhreppur,A-hluti,Skuldir á íbúa,292336.4928909953,FALSE
2016,Kjósarhreppur,A-hluti,Veltufjárhlutfall,3.2059314954051796,TRUE
2016,Kjósarhreppur,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.1566768992564796,TRUE
2016,Kjósarhreppur,A-hluti,Útsvar á íbúa,465127.96208530804,FALSE
2016,Kópavogsbær,A-hluti,Eiginfjárhlutfall,0.2982032776352015,TRUE
2016,Kópavogsbær,A-hluti,Fasteignaskattur á íbúa,76177.14762799296,FALSE
2016,Kópavogsbær,A-hluti,Framlegð sem hlutfall af tekjum,0.1225554194883346,TRUE
2016,Kópavogsbær,A-hluti,Handbært fé á íbúa,3116.1702000775263,TRUE
2016,Kópavogsbær,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5762314019536106,TRUE
2016,Kópavogsbær,A-hluti,Launa- og launatengd gjöld á íbúa,419988.31141724065,FALSE
2016,Kópavogsbær,A-hluti,Nettóskuldir sem hlutfall af tekjum,1.2063120322320733,TRUE
2016,Kópavogsbær,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.023397404125521916,TRUE
2016,Kópavogsbær,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.00568159943314706,TRUE
2016,Kópavogsbær,A-hluti,Skuldir sem hlutfall af tekjum,1.4243103328344062,TRUE
2016,Kópavogsbær,A-hluti,Skuldir á íbúa,1120351.0749321645,FALSE
2016,Kópavogsbær,A-hluti,Veltufjárhlutfall,0.6712436946212994,TRUE
2016,Kópavogsbær,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.0979991042434335,TRUE
2016,Kópavogsbær,A-hluti,Útsvar á íbúa,542504.9646658914,FALSE
2016,Langanesbyggð,A-hluti,Eiginfjárhlutfall,0.3750892387465244,TRUE
2016,Langanesbyggð,A-hluti,Fasteignaskattur á íbúa,53837.52093802345,FALSE
2016,Langanesbyggð,A-hluti,Framlegð sem hlutfall af tekjum,0.16762656951763838,TRUE
2016,Langanesbyggð,A-hluti,Handbært fé á íbúa,133262.98157453936,TRUE
2016,Langanesbyggð,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.4856509650137456,TRUE
2016,Langanesbyggð,A-hluti,Launa- og launatengd gjöld á íbúa,519021.7755443886,FALSE
2016,Langanesbyggð,A-hluti,Nettóskuldir sem hlutfall af tekjum,0.9031856167526454,TRUE
2016,Langanesbyggð,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.07636024861993687,TRUE
2016,Langanesbyggð,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.026279583806741964,TRUE
2016,Langanesbyggð,A-hluti,Skuldir sem hlutfall af tekjum,1.1100379604266029,TRUE
2016,Langanesbyggð,A-hluti,Skuldir á íbúa,1337195.9798994975,FALSE
2016,Langanesbyggð,A-hluti,Veltufjárhlutfall,0.7552549131301624,TRUE
2016,Langanesbyggð,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.14365449059332286,TRUE
2016,Langanesbyggð,A-hluti,Útsvar á íbúa,443956.4489112228,FALSE
2016,Mosfellsbær,A-hluti,Eiginfjárhlutfall,0.2676674143142003,TRUE
2016,Mosfellsbær,A-hluti,Fasteignaskattur á íbúa,62466.69522381666,FALSE
2016,Mosfellsbær,A-hluti,Framlegð sem hlutfall af tekjum,0.11949754243024985,TRUE
2016,Mosfellsbær,A-hluti,Handbært fé á íbúa,8051.402869993574,TRUE
2016,Mosfellsbær,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5062661112844317,TRUE
2016,Mosfellsbær,A-hluti,Launa- og launatengd gjöld á íbúa,417248.34011565644,FALSE
2016,Mosfellsbær,A-hluti,Nettóskuldir sem hlutfall af tekjum,1.0664662985501543,TRUE
2016,Mosfellsbær,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.028824920232921412,TRUE
2016,Mosfellsbær,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-4.839994065245372e-4,TRUE
2016,Mosfellsbær,A-hluti,Skuldir sem hlutfall af tekjum,1.2339875425880107,TRUE
2016,Mosfellsbær,A-hluti,Skuldir á íbúa,1114062.0047119297,FALSE
2016,Mosfellsbær,A-hluti,Veltufjárhlutfall,0.5670337880336592,TRUE
2016,Mosfellsbær,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.1027900773893975,TRUE
2016,Mosfellsbær,A-hluti,Útsvar á íbúa,509768.9012636539,FALSE
2016,Múlaþing,A-hluti,Eiginfjárhlutfall,0.1268299956252904,TRUE
2016,Múlaþing,A-hluti,Fasteignaskattur á íbúa,78012.94219154444,FALSE
2016,Múlaþing,A-hluti,Framlegð sem hlutfall af tekjum,0.15204519340935577,TRUE
2016,Múlaþing,A-hluti,Handbært fé á íbúa,42514.45211389128,TRUE
2016,Múlaþing,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5815580383843798,TRUE
2016,Múlaþing,A-hluti,Launa- og launatengd gjöld á íbúa,547203.8395168248,FALSE
2016,Múlaþing,A-hluti,Nettóskuldir sem hlutfall af tekjum,1.183382583923496,TRUE
2016,Múlaþing,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.042896228897565856,TRUE
2016,Múlaþing,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.0247629574945667,TRUE
2016,Múlaþing,A-hluti,Skuldir sem hlutfall af tekjum,1.28735533320149,TRUE
2016,Múlaþing,A-hluti,Skuldir á íbúa,1359191.76013805,FALSE
2016,Múlaþing,A-hluti,Veltufjárhlutfall,0.5160188107659576,TRUE
2016,Múlaþing,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.12372106459727018,TRUE
2016,Múlaþing,A-hluti,Útsvar á íbúa,472393.8740293356,FALSE
2016,Mýrdalshreppur,A-hluti,Eiginfjárhlutfall,0.5735330557319537,TRUE
2016,Mýrdalshreppur,A-hluti,Fasteignaskattur á íbúa,91337.23196881091,FALSE
2016,Mýrdalshreppur,A-hluti,Framlegð sem hlutfall af tekjum,0.15503719070991245,TRUE
2016,Mýrdalshreppur,A-hluti,Handbært fé á íbúa,84362.57309941521,TRUE
2016,Mýrdalshreppur,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5262221339391757,TRUE
2016,Mýrdalshreppur,A-hluti,Launa- og launatengd gjöld á íbúa,495750.4873294347,FALSE
2016,Mýrdalshreppur,A-hluti,Nettóskuldir sem hlutfall af tekjum,0.38918325008493504,TRUE
2016,Mýrdalshreppur,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.1258086901207885,TRUE
2016,Mýrdalshreppur,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.08558543187574558,TRUE
2016,Mýrdalshreppur,A-hluti,Skuldir sem hlutfall af tekjum,0.6686972770183821,TRUE
2016,Mýrdalshreppur,A-hluti,Skuldir á íbúa,721311.8908382066,FALSE
2016,Mýrdalshreppur,A-hluti,Veltufjárhlutfall,2.3098370468905887,TRUE
2016,Mýrdalshreppur,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.17713295407724391,TRUE
2016,Mýrdalshreppur,A-hluti,Útsvar á íbúa,542863.5477582846,FALSE
2016,Norðurþing,A-hluti,Eiginfjárhlutfall,-0.10074515713096023,TRUE
2016,Norðurþing,A-hluti,Fasteignaskattur á íbúa,80739.94252873563,FALSE
2016,Norðurþing,A-hluti,Framlegð sem hlutfall af tekjum,0.06662035876248201,TRUE
2016,Norðurþing,A-hluti,Handbært fé á íbúa,69519.39655172414,TRUE
2016,Norðurþing,A-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5790704428572754,TRUE
2016,Norðurþing,A-hluti,Launa- og launatengd gjöld á íbúa,582971.264367816,FALSE
2016,Norðurþing,A-hluti,Nettóskuldir sem hlutfall af tekjum,1.1165807733397288,TRUE
2016,Norðurþing,A-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.034027452252212965,TRUE
2016,Norðurþing,A-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.0331732637796586,TRUE
2016,Norðurþing,A-hluti,Skuldir sem hlutfall af tekjum,1.5521178541839271,TRUE
2016,Norðurþing,A-hluti,Skuldir á íbúa,1636538.7931034483,FALSE
2016,Norðurþing,A-hluti,Veltufjárhlutfall,0.8460489401028891,TRUE
2016,Norðurþing,A-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.1327464107399817,TRUE
2016,Norðurþing,A-hluti,Útsvar á íbúa,520044.5402298851,FALSE
2016,Rangárþing eystra,A-hluti,Eiginfjárhlutfall,0.7965314658827986,TRUE
2016,Rangárþing eystra,A-hluti,Fasteignaskattur á íbúa,59580.36739380023,FALSE
