sveitarfelag,ar,hluti,name,obs,vidmid,diff,colour
Norðurþing,2019,A-hluti,veltufjarhlutfall,0.9910495859427193,1,-0.008950414057280698,FALSE
Norðurþing,2019,A og B-hluti,nettoskuldir,1.1643549393706658,1,0.1643549393706658,TRUE
Norðurþing,2019,A og B-hluti,rekstrarnidurstada,0.06914530972673805,0,0.06914530972673805,TRUE
Norðurþing,2019,A og B-hluti,framlegd,0.13605215127741596,0.11643549393706658,0.019616657340349383,TRUE
Norðurþing,2019,A og B-hluti,veltufe,0.13954941686735825,0.05821774696853329,0.08133166989882495,TRUE
Norðurþing,2019,A og B-hluti,veltufjarhlutfall,1.35829121662137,1,0.3582912166213701,TRUE
Norðurþing,2020,A-hluti,nettoskuldir,1.0044621074441529,1,0.004462107444152874,TRUE
Norðurþing,2020,A-hluti,rekstrarnidurstada,0.04288504045611744,0,0.04288504045611744,TRUE
Norðurþing,2020,A-hluti,framlegd,0.052944213049719614,0.10044621074441529,-0.04750199769469567,FALSE
Norðurþing,2020,A-hluti,veltufe,0.09427578389943943,0.050223105372207644,0.044052678527231784,TRUE
Norðurþing,2020,A-hluti,veltufjarhlutfall,1.253672360310894,1,0.2536723603108939,TRUE
Norðurþing,2020,A og B-hluti,nettoskuldir,1.0966710570128957,1,0.09667105701289569,TRUE
Norðurþing,2020,A og B-hluti,rekstrarnidurstada,0.03369933299686749,0,0.03369933299686749,TRUE
Norðurþing,2020,A og B-hluti,framlegd,0.09737503304456864,0.10966710570128957,-0.012292072656720929,FALSE
Norðurþing,2020,A og B-hluti,veltufe,0.11160681213295184,0.054833552850644784,0.05677325928230706,TRUE
Norðurþing,2020,A og B-hluti,veltufjarhlutfall,1.6400318610028057,1,0.6400318610028057,TRUE
Norðurþing,2021,A-hluti,nettoskuldir,0.9290897582151807,1,-0.0709102417848193,FALSE
Norðurþing,2021,A-hluti,rekstrarnidurstada,0.005499960163009072,0,0.005499960163009072,TRUE
Norðurþing,2021,A-hluti,framlegd,0.07745286294293954,0.09290897582151807,-0.015456112878578523,FALSE
Norðurþing,2021,A-hluti,veltufe,0.12176748316575853,0.04645448791075903,0.07531299525499949,TRUE
Norðurþing,2021,A-hluti,veltufjarhlutfall,1.36256875813894,1,0.3625687581389401,TRUE
Norðurþing,2021,A og B-hluti,nettoskuldir,0.9666049444912779,1,-0.03339505550872213,FALSE
Norðurþing,2021,A og B-hluti,rekstrarnidurstada,0.007530192571577395,0,0.007530192571577395,TRUE
Norðurþing,2021,A og B-hluti,framlegd,0.13025984629457182,0.09666049444912779,0.033599351845444034,TRUE
Norðurþing,2021,A og B-hluti,veltufe,0.1466691718889675,0.048330247224563895,0.09833892466440361,TRUE
Norðurþing,2021,A og B-hluti,veltufjarhlutfall,1.8779680737423332,1,0.8779680737423332,TRUE
Norðurþing,2022,A-hluti,nettoskuldir,0.7848527629729514,1,-0.21514723702704863,FALSE
Norðurþing,2022,A-hluti,rekstrarnidurstada,0.010805721905748834,0,0.010805721905748834,TRUE
Norðurþing,2022,A-hluti,framlegd,0.07833614799291687,0.07848527629729514,-1.4912830437827096e-4,FALSE
Norðurþing,2022,A-hluti,veltufe,0.1454482327271101,0.03924263814864757,0.10620559457846254,TRUE
Norðurþing,2022,A-hluti,veltufjarhlutfall,1.52995231419784,1,0.52995231419784,TRUE
Norðurþing,2022,A og B-hluti,nettoskuldir,0.8460174578494466,1,-0.1539825421505534,FALSE
Norðurþing,2022,A og B-hluti,rekstrarnidurstada,-0.00434371923632476,0,-0.00434371923632476,FALSE
Norðurþing,2022,A og B-hluti,framlegd,0.12277639029462144,0.08460174578494466,0.03817464450967678,TRUE
Norðurþing,2022,A og B-hluti,veltufe,0.1504815143127642,0.04230087289247233,0.10818064142029185,TRUE
Norðurþing,2022,A og B-hluti,veltufjarhlutfall,2.021662881732541,1,1.0216628817325408,TRUE
Norðurþing,2023,A-hluti,nettoskuldir,0.6857393764756538,1,-0.31426062352434625,FALSE
Norðurþing,2023,A-hluti,rekstrarnidurstada,0.025984839075657837,0,0.025984839075657837,TRUE
Norðurþing,2023,A-hluti,framlegd,0.0889939294146593,0.06857393764756538,0.02041999176709393,TRUE
Norðurþing,2023,A-hluti,veltufe,0.14165594969410494,0.03428696882378269,0.10736898087032226,TRUE
Norðurþing,2023,A-hluti,veltufjarhlutfall,1.6752300066988783,1,0.6752300066988783,TRUE
Norðurþing,2023,A og B-hluti,nettoskuldir,0.7877259749839104,1,-0.2122740250160896,FALSE
Norðurþing,2023,A og B-hluti,rekstrarnidurstada,0.012753349161314069,0,0.012753349161314069,TRUE
Norðurþing,2023,A og B-hluti,framlegd,0.13699914163037377,0.07877259749839104,0.058226544131982735,TRUE
Norðurþing,2023,A og B-hluti,veltufe,0.1559929701878258,0.03938629874919552,0.11660667143863027,TRUE
Norðurþing,2023,A og B-hluti,veltufjarhlutfall,2.25326036570301,1,1.2532603657030101,TRUE
Rangárþing eystra,2010,A-hluti,nettoskuldir,0.22977254393394536,1,-0.7702274560660547,FALSE
Rangárþing eystra,2010,A-hluti,rekstrarnidurstada,0.041731319679700174,0,0.041731319679700174,TRUE
Rangárþing eystra,2010,A-hluti,framlegd,0.04295028157436086,0.022977254393394535,0.019973027180966323,TRUE
Rangárþing eystra,2010,A-hluti,veltufe,0.055040089934975556,0.011488627196697267,0.043551462738278285,TRUE
Rangárþing eystra,2010,A-hluti,veltufjarhlutfall,3.0432974454593102,1,2.0432974454593102,TRUE
Rangárþing eystra,2010,A og B-hluti,nettoskuldir,0.4532611013636393,1,-0.5467388986363607,FALSE
Rangárþing eystra,2010,A og B-hluti,rekstrarnidurstada,0.005230434474973434,0,0.005230434474973434,TRUE
Rangárþing eystra,2010,A og B-hluti,framlegd,0.07072362851240767,0.04532611013636393,0.02539751837604374,TRUE
Rangárþing eystra,2010,A og B-hluti,veltufe,0.06460148399538346,0.022663055068181965,0.041938428927201496,TRUE
Rangárþing eystra,2010,A og B-hluti,veltufjarhlutfall,1.9721094627729803,1,0.9721094627729803,TRUE
Rangárþing eystra,2011,A-hluti,nettoskuldir,0.21699405342633657,1,-0.7830059465736634,FALSE
Rangárþing eystra,2011,A-hluti,rekstrarnidurstada,0.03149568363142759,0,0.03149568363142759,TRUE
Rangárþing eystra,2011,A-hluti,framlegd,0.07309416955407327,0.021699405342633656,0.05139476421143962,TRUE
Rangárþing eystra,2011,A-hluti,veltufe,0.0842873299524312,0.010849702671316828,0.07343762728111437,TRUE
Rangárþing eystra,2011,A-hluti,veltufjarhlutfall,2.9692730976834056,1,1.9692730976834056,TRUE
Rangárþing eystra,2011,A og B-hluti,nettoskuldir,0.4313407090549514,1,-0.5686592909450485,FALSE
Rangárþing eystra,2011,A og B-hluti,rekstrarnidurstada,0.012023353520913327,0,0.012023353520913327,TRUE
Rangárþing eystra,2011,A og B-hluti,framlegd,0.1065098851940076,0.04313407090549514,0.06337581428851247,TRUE
Rangárþing eystra,2011,A og B-hluti,veltufe,0.09846741807921333,0.02156703545274757,0.07690038262646576,TRUE
Rangárþing eystra,2011,A og B-hluti,veltufjarhlutfall,1.891098675470027,1,0.891098675470027,TRUE
Rangárþing eystra,2012,A-hluti,nettoskuldir,0.15588700914893788,1,-0.8441129908510621,FALSE
Rangárþing eystra,2012,A-hluti,rekstrarnidurstada,0.022586267792509128,0,0.022586267792509128,TRUE
Rangárþing eystra,2012,A-hluti,framlegd,0.08699811432746274,0.015588700914893788,0.07140941341256896,TRUE
Rangárþing eystra,2012,A-hluti,veltufe,0.10226414187661348,0.007794350457446894,0.09446979141916659,TRUE
Rangárþing eystra,2012,A-hluti,veltufjarhlutfall,3.1475035477188578,1,2.1475035477188578,TRUE
Rangárþing eystra,2012,A og B-hluti,nettoskuldir,0.39943089931574627,1,-0.6005691006842537,FALSE
Rangárþing eystra,2012,A og B-hluti,rekstrarnidurstada,0.01109178552199322,0,0.01109178552199322,TRUE
Rangárþing eystra,2012,A og B-hluti,framlegd,0.12431720150264178,0.039943089931574624,0.08437411157106715,TRUE
Rangárþing eystra,2012,A og B-hluti,veltufe,0.12025014784301055,0.019971544965787312,0.10027860287722323,TRUE
Rangárþing eystra,2012,A og B-hluti,veltufjarhlutfall,1.9991030766018976,1,0.9991030766018976,TRUE
Rangárþing eystra,2013,A-hluti,nettoskuldir,0.22862795454527315,1,-0.7713720454547268,FALSE
Rangárþing eystra,2013,A-hluti,rekstrarnidurstada,0.03701298587792331,0,0.03701298587792331,TRUE
Rangárþing eystra,2013,A-hluti,framlegd,0.08109003237759442,0.022862795454527317,0.058227236923067104,TRUE
Rangárþing eystra,2013,A-hluti,veltufe,0.0936915166233449,0.011431397727263658,0.08226011889608124,TRUE
Rangárþing eystra,2013,A-hluti,veltufjarhlutfall,2.6322380163408687,1,1.6322380163408687,TRUE
Rangárþing eystra,2013,A og B-hluti,nettoskuldir,0.4520675817987573,1,-0.5479324182012427,FALSE
Rangárþing eystra,2013,A og B-hluti,rekstrarnidurstada,0.027852585206046006,0,0.027852585206046006,TRUE
Rangárþing eystra,2013,A og B-hluti,framlegd,0.11220401339321774,0.045206758179875725,0.06699725521334202,TRUE
Rangárþing eystra,2013,A og B-hluti,veltufe,0.10921919125569798,0.022603379089937863,0.08661581216576011,TRUE
Rangárþing eystra,2013,A og B-hluti,veltufjarhlutfall,1.5170459917606538,1,0.5170459917606538,TRUE
Rangárþing eystra,2014,A-hluti,nettoskuldir,0.08507840249913158,1,-0.9149215975008684,FALSE
Rangárþing eystra,2014,A-hluti,rekstrarnidurstada,0.03746343628718964,0,0.03746343628718964,TRUE
Rangárþing eystra,2014,A-hluti,framlegd,0.07009025960615572,0.008507840249913159,0.06158241935624256,TRUE
Rangárþing eystra,2014,A-hluti,veltufe,0.08216654705376408,0.004253920124956579,0.0779126269288075,TRUE
Rangárþing eystra,2014,A-hluti,veltufjarhlutfall,2.6136752348610663,1,1.6136752348610663,TRUE
Rangárþing eystra,2014,A og B-hluti,nettoskuldir,0.36731460378844794,1,-0.6326853962115521,FALSE
Rangárþing eystra,2014,A og B-hluti,rekstrarnidurstada,0.04176664667066587,0,0.04176664667066587,TRUE
Rangárþing eystra,2014,A og B-hluti,framlegd,0.11663314925436477,0.036731460378844796,0.07990168887551997,TRUE
Rangárþing eystra,2014,A og B-hluti,veltufe,0.10133848764372716,0.018365730189422398,0.08297275745430477,TRUE
Rangárþing eystra,2014,A og B-hluti,veltufjarhlutfall,1.6878188273213053,1,0.6878188273213053,TRUE
Rangárþing eystra,2015,A-hluti,nettoskuldir,0.16811517093101813,1,-0.8318848290689819,FALSE
Rangárþing eystra,2015,A-hluti,rekstrarnidurstada,0.012515630242840237,0,0.012515630242840237,TRUE
Rangárþing eystra,2015,A-hluti,framlegd,0.021851184692372263,0.016811517093101812,0.00503966759927045,TRUE
Rangárþing eystra,2015,A-hluti,veltufe,0.028168241421886356,0.008405758546550906,0.019762482875335448,TRUE
Rangárþing eystra,2015,A-hluti,veltufjarhlutfall,2.392350778405412,1,1.392350778405412,TRUE
Rangárþing eystra,2015,A og B-hluti,nettoskuldir,0.3486162967915196,1,-0.6513837032084804,FALSE
Rangárþing eystra,2015,A og B-hluti,rekstrarnidurstada,0.021407548857414214,0,0.021407548857414214,TRUE
Rangárþing eystra,2015,A og B-hluti,framlegd,0.052239789009694,0.03486162967915196,0.017378159330542035,TRUE
Rangárþing eystra,2015,A og B-hluti,veltufe,0.0453545588976833,0.01743081483957598,0.027923744058107318,TRUE
Rangárþing eystra,2015,A og B-hluti,veltufjarhlutfall,1.4502679824258735,1,0.4502679824258735,TRUE
Rangárþing eystra,2016,A-hluti,nettoskuldir,0.05600424248768178,1,-0.9439957575123182,FALSE
Rangárþing eystra,2016,A-hluti,rekstrarnidurstada,0.029226542121892362,0,0.029226542121892362,TRUE
Rangárþing eystra,2016,A-hluti,framlegd,0.11191516033551469,0.005600424248768178,0.1063147360867465,TRUE
Rangárþing eystra,2016,A-hluti,veltufe,0.11654797201774177,0.002800212124384089,0.11374775989335768,TRUE
Rangárþing eystra,2016,A-hluti,veltufjarhlutfall,2.8866760624457934,1,1.8866760624457934,TRUE
Rangárþing eystra,2016,A og B-hluti,nettoskuldir,0.1844272453859991,1,-0.8155727546140009,FALSE
Rangárþing eystra,2016,A og B-hluti,rekstrarnidurstada,0.04328869385070094,0,0.04328869385070094,TRUE
Rangárþing eystra,2016,A og B-hluti,framlegd,0.14285579388199302,0.018442724538599912,0.1244130693433931,TRUE
Rangárþing eystra,2016,A og B-hluti,veltufe,0.12864493085490625,0.009221362269299956,0.1194235685856063,TRUE
Rangárþing eystra,2016,A og B-hluti,veltufjarhlutfall,2.0973890051779223,1,1.0973890051779223,TRUE
Rangárþing eystra,2017,A-hluti,nettoskuldir,0.11375503344098307,1,-0.886244966559017,FALSE
Rangárþing eystra,2017,A-hluti,rekstrarnidurstada,0.04212759384439119,0,0.04212759384439119,TRUE
Rangárþing eystra,2017,A-hluti,framlegd,0.09151966683882026,0.011375503344098307,0.08014416349472195,TRUE
Rangárþing eystra,2017,A-hluti,veltufe,0.10472195239767364,0.005687751672049154,0.09903420072562448,TRUE
Rangárþing eystra,2017,A-hluti,veltufjarhlutfall,1.7004367470961346,1,0.7004367470961346,TRUE
Rangárþing eystra,2017,A og B-hluti,nettoskuldir,0.22981565900242903,1,-0.7701843409975709,FALSE
Rangárþing eystra,2017,A og B-hluti,rekstrarnidurstada,0.05107487459253267,0,0.05107487459253267,TRUE
Rangárþing eystra,2017,A og B-hluti,framlegd,0.11458700739804124,0.022981565900242903,0.09160544149779834,TRUE
Rangárþing eystra,2017,A og B-hluti,veltufe,0.11823112501247796,0.011490782950121452,0.1067403420623565,TRUE
Rangárþing eystra,2017,A og B-hluti,veltufjarhlutfall,1.237514689123126,1,0.2375146891231259,TRUE
Rangárþing eystra,2018,A-hluti,nettoskuldir,0.34710501198614935,1,-0.6528949880138506,FALSE
Rangárþing eystra,2018,A-hluti,rekstrarnidurstada,0.09452620969523044,0,0.09452620969523044,TRUE
Rangárþing eystra,2018,A-hluti,framlegd,0.1443970300985528,0.034710501198614935,0.10968652889993785,TRUE
Rangárþing eystra,2018,A-hluti,veltufe,0.19162745272129983,0.017355250599307467,0.17427220212199235,TRUE
Rangárþing eystra,2018,A-hluti,veltufjarhlutfall,1.2321826827735909,1,0.2321826827735909,TRUE
Rangárþing eystra,2018,A og B-hluti,nettoskuldir,0.4259298542798613,1,-0.5740701457201387,FALSE
Rangárþing eystra,2018,A og B-hluti,rekstrarnidurstada,0.10587906059702278,0,0.10587906059702278,TRUE
Rangárþing eystra,2018,A og B-hluti,framlegd,0.17575656225790084,0.04259298542798613,0.1331635768299147,TRUE
Rangárþing eystra,2018,A og B-hluti,veltufe,0.1987952397984806,0.021296492713993066,0.17749874708448754,TRUE
Rangárþing eystra,2018,A og B-hluti,veltufjarhlutfall,0.9706676588135044,1,-0.029332341186495636,FALSE
Rangárþing eystra,2019,A-hluti,nettoskuldir,0.2574401448235478,1,-0.7425598551764522,FALSE
Rangárþing eystra,2019,A-hluti,rekstrarnidurstada,0.08854067145049585,0,0.08854067145049585,TRUE
Rangárþing eystra,2019,A-hluti,framlegd,0.11483874359799094,0.025744014482354784,0.08909472911563615,TRUE
Rangárþing eystra,2019,A-hluti,veltufe,0.12043045005814385,0.012872007241177392,0.10755844281696646,TRUE
Rangárþing eystra,2019,A-hluti,veltufjarhlutfall,1.6636351847126298,1,0.6636351847126298,TRUE
Rangárþing eystra,2019,A og B-hluti,nettoskuldir,0.3254026992571812,1,-0.6745973007428188,FALSE
Rangárþing eystra,2019,A og B-hluti,rekstrarnidurstada,0.1012383835331905,0,0.1012383835331905,TRUE
Rangárþing eystra,2019,A og B-hluti,framlegd,0.14159378620612156,0.03254026992571812,0.10905351628040344,TRUE
Rangárþing eystra,2019,A og B-hluti,veltufe,0.1410939237651654,0.01627013496285906,0.12482378880230635,TRUE
Rangárþing eystra,2019,A og B-hluti,veltufjarhlutfall,1.521742625951166,1,0.5217426259511659,TRUE
Rangárþing eystra,2020,A-hluti,nettoskuldir,0.3507422767573268,1,-0.6492577232426733,FALSE
Rangárþing eystra,2020,A-hluti,rekstrarnidurstada,0.06127483427161483,0,0.06127483427161483,TRUE
Rangárþing eystra,2020,A-hluti,framlegd,0.04450855939718346,0.03507422767573268,0.009434331721450785,TRUE
Rangárþing eystra,2020,A-hluti,veltufe,0.046225997049556336,0.01753711383786634,0.028688883211689997,TRUE
Rangárþing eystra,2020,A-hluti,veltufjarhlutfall,1.4141692954784437,1,0.4141692954784437,TRUE
Rangárþing eystra,2020,A og B-hluti,nettoskuldir,0.3834997196220132,1,-0.6165002803779869,FALSE
Rangárþing eystra,2020,A og B-hluti,rekstrarnidurstada,0.07839946648007473,0,0.07839946648007473,TRUE
Rangárþing eystra,2020,A og B-hluti,framlegd,0.07544247375131405,0.038349971962201315,0.03709250178911273,TRUE
Rangárþing eystra,2020,A og B-hluti,veltufe,0.07224191003141285,0.019174985981100658,0.05306692405031219,TRUE
Rangárþing eystra,2020,A og B-hluti,veltufjarhlutfall,1.5059843561888804,1,0.5059843561888804,TRUE
Rangárþing eystra,2021,A-hluti,nettoskuldir,0.34841941121895953,1,-0.6515805887810404,FALSE
Rangárþing eystra,2021,A-hluti,rekstrarnidurstada,0.013878903477790479,0,0.013878903477790479,TRUE
Rangárþing eystra,2021,A-hluti,framlegd,0.055657733995754376,0.03484194112189595,0.020815792873858423,TRUE
Rangárþing eystra,2021,A-hluti,veltufe,0.07218452011401902,0.017420970560947976,0.05476354955307104,TRUE
Rangárþing eystra,2021,A-hluti,veltufjarhlutfall,1.204145319049837,1,0.20414531904983702,TRUE
Rangárþing eystra,2021,A og B-hluti,nettoskuldir,0.32990810868537873,1,-0.6700918913146212,FALSE
Rangárþing eystra,2021,A og B-hluti,rekstrarnidurstada,0.03734124071682123,0,0.03734124071682123,TRUE
Rangárþing eystra,2021,A og B-hluti,framlegd,0.09574588136408858,0.032990810868537876,0.06275507049555071,TRUE
Rangárþing eystra,2021,A og B-hluti,veltufe,0.09890433453920958,0.016495405434268938,0.08240892910494063,TRUE
Rangárþing eystra,2021,A og B-hluti,veltufjarhlutfall,1.4979443434484687,1,0.4979443434484687,TRUE
Rangárþing eystra,2022,A-hluti,nettoskuldir,0.482731918395422,1,-0.517268081604578,FALSE
Rangárþing eystra,2022,A-hluti,rekstrarnidurstada,0.01493543107633965,0,0.01493543107633965,TRUE
Rangárþing eystra,2022,A-hluti,framlegd,0.11842112468980615,0.0482731918395422,0.07014793285026394,TRUE
Rangárþing eystra,2022,A-hluti,veltufe,0.12006587774501253,0.0241365959197711,0.09592928182524142,TRUE
Rangárþing eystra,2022,A-hluti,veltufjarhlutfall,1.2364607605476803,1,0.23646076054768028,TRUE
Rangárþing eystra,2022,A og B-hluti,nettoskuldir,0.46085527278070804,1,-0.539144727219292,FALSE
Rangárþing eystra,2022,A og B-hluti,rekstrarnidurstada,0.03296578361967482,0,0.03296578361967482,TRUE
Rangárþing eystra,2022,A og B-hluti,framlegd,0.1396922411265398,0.046085527278070804,0.093606713848469,TRUE
Rangárþing eystra,2022,A og B-hluti,veltufe,0.139039143026443,0.023042763639035402,0.11599637938740759,TRUE
Rangárþing eystra,2022,A og B-hluti,veltufjarhlutfall,1.7502872125674667,1,0.7502872125674667,TRUE
Rangárþing eystra,2023,A-hluti,nettoskuldir,0.6442510680865443,1,-0.3557489319134557,FALSE
Rangárþing eystra,2023,A-hluti,rekstrarnidurstada,0.04711569927092162,0,0.04711569927092162,TRUE
Rangárþing eystra,2023,A-hluti,framlegd,0.16714810019438003,0.06442510680865443,0.1027229933857256,TRUE
Rangárþing eystra,2023,A-hluti,veltufe,0.1632518007755128,0.032212553404327215,0.13103924737118558,TRUE
Rangárþing eystra,2023,A-hluti,veltufjarhlutfall,0.8054757193466264,1,-0.19452428065337357,FALSE
Rangárþing eystra,2023,A og B-hluti,nettoskuldir,0.594822850499776,1,-0.405177149500224,FALSE
Rangárþing eystra,2023,A og B-hluti,rekstrarnidurstada,0.06084222777974682,0,0.06084222777974682,TRUE
Rangárþing eystra,2023,A og B-hluti,framlegd,0.1889965070611579,0.0594822850499776,0.1295142220111803,TRUE
Rangárþing eystra,2023,A og B-hluti,veltufe,0.18382017140097243,0.0297411425249888,0.15407902887598363,TRUE
Rangárþing eystra,2023,A og B-hluti,veltufjarhlutfall,1.2132913514739676,1,0.2132913514739676,TRUE
Rangárþing ytra,2010,A-hluti,nettoskuldir,1.388042750073274,1,0.38804275007327393,TRUE
Rangárþing ytra,2010,A-hluti,rekstrarnidurstada,-0.15276326812732344,0,-0.15276326812732344,FALSE
Rangárþing ytra,2010,A-hluti,framlegd,0.10676631913913663,0.1388042750073274,-0.03203795586819076,FALSE
Rangárþing ytra,2010,A-hluti,veltufe,0.06258949880668258,0.0694021375036637,-0.0068126386969811215,FALSE
Rangárþing ytra,2010,A-hluti,veltufjarhlutfall,1.071572362732382,1,0.0715723627323821,TRUE
Rangárþing ytra,2010,A og B-hluti,nettoskuldir,1.704968200560616,1,0.7049682005606159,TRUE
Rangárþing ytra,2010,A og B-hluti,rekstrarnidurstada,-0.16149932429765743,0,-0.16149932429765743,FALSE
Rangárþing ytra,2010,A og B-hluti,framlegd,0.13889482784951057,0.1704968200560616,-0.03160199220655102,FALSE
Rangárþing ytra,2010,A og B-hluti,veltufe,0.08024099590622244,0.0852484100280308,-0.005007414121808357,FALSE
Rangárþing ytra,2010,A og B-hluti,veltufjarhlutfall,0.42250800781643466,1,-0.5774919921835653,FALSE
Rangárþing ytra,2011,A-hluti,nettoskuldir,1.193231292484179,1,0.19323129248417903,TRUE
Rangárþing ytra,2011,A-hluti,rekstrarnidurstada,0.020338264019196004,0,0.020338264019196004,TRUE
Rangárþing ytra,2011,A-hluti,framlegd,0.17455007668023328,0.1193231292484179,0.05522694743181539,TRUE
Rangárþing ytra,2011,A-hluti,veltufe,0.07690511050350297,0.05966156462420895,0.017243545879294025,TRUE
Rangárþing ytra,2011,A-hluti,veltufjarhlutfall,0.8180374027042175,1,-0.18196259729578246,FALSE
Rangárþing ytra,2011,A og B-hluti,nettoskuldir,1.5903554556626653,1,0.5903554556626653,TRUE
Rangárþing ytra,2011,A og B-hluti,rekstrarnidurstada,-0.0016998506360752564,0,-0.0016998506360752564,FALSE
Rangárþing ytra,2011,A og B-hluti,framlegd,0.18414537842220113,0.15903554556626653,0.0251098328559346,TRUE
Rangárþing ytra,2011,A og B-hluti,veltufe,0.09799025265528698,0.07951777278313327,0.01847247987215371,TRUE
Rangárþing ytra,2011,A og B-hluti,veltufjarhlutfall,0.5577096299912249,1,-0.44229037000877514,FALSE
Rangárþing ytra,2012,A-hluti,nettoskuldir,1.1674475700271163,1,0.1674475700271163,TRUE
Rangárþing ytra,2012,A-hluti,rekstrarnidurstada,0.07980995531240513,0,0.07980995531240513,TRUE
Rangárþing ytra,2012,A-hluti,framlegd,0.14967412870120675,0.11674475700271163,0.03292937169849512,TRUE
Rangárþing ytra,2012,A-hluti,veltufe,0.11082795655795584,0.058372378501355814,0.052455578056600026,TRUE
Rangárþing ytra,2012,A-hluti,veltufjarhlutfall,1.0253427191423419,1,0.025342719142341874,TRUE
Rangárþing ytra,2012,A og B-hluti,nettoskuldir,1.4928949849593678,1,0.4928949849593678,TRUE
Rangárþing ytra,2012,A og B-hluti,rekstrarnidurstada,0.05394602714737915,0,0.05394602714737915,TRUE
Rangárþing ytra,2012,A og B-hluti,framlegd,0.18282225115610828,0.14928949849593678,0.0335327526601715,TRUE
Rangárþing ytra,2012,A og B-hluti,veltufe,0.12565230755416182,0.07464474924796839,0.051007558306193426,TRUE
Rangárþing ytra,2012,A og B-hluti,veltufjarhlutfall,0.4724599882661283,1,-0.5275400117338718,FALSE
Rangárþing ytra,2013,A-hluti,nettoskuldir,0.9595304133661602,1,-0.040469586633839816,FALSE
Rangárþing ytra,2013,A-hluti,rekstrarnidurstada,0.11678815917352423,0,0.11678815917352423,TRUE
Rangárþing ytra,2013,A-hluti,framlegd,0.18760227205709543,0.09595304133661602,0.09164923072047941,TRUE
Rangárþing ytra,2013,A-hluti,veltufe,0.15293518053136138,0.04797652066830801,0.10495865986305336,TRUE
Rangárþing ytra,2013,A-hluti,veltufjarhlutfall,1.2294430712361102,1,0.22944307123611019,TRUE
Rangárþing ytra,2013,A og B-hluti,nettoskuldir,1.289996581263211,1,0.28999658126321104,TRUE
Rangárþing ytra,2013,A og B-hluti,rekstrarnidurstada,0.08239143504601582,0,0.08239143504601582,TRUE
Rangárþing ytra,2013,A og B-hluti,framlegd,0.21709141020050363,0.1289996581263211,0.08809175207418252,TRUE
Rangárþing ytra,2013,A og B-hluti,veltufe,0.15774912318739956,0.06449982906316055,0.093249294124239,TRUE
Rangárþing ytra,2013,A og B-hluti,veltufjarhlutfall,0.7263726732404162,1,-0.2736273267595838,FALSE
Rangárþing ytra,2014,A-hluti,nettoskuldir,0.8401124095252114,1,-0.15988759047478862,FALSE
Rangárþing ytra,2014,A-hluti,rekstrarnidurstada,0.09313876878731728,0,0.09313876878731728,TRUE
Rangárþing ytra,2014,A-hluti,framlegd,0.1582900824912485,0.08401124095252113,0.07427884153872738,TRUE
Rangárþing ytra,2014,A-hluti,veltufe,0.13231637857659398,0.042005620476260566,0.09031075810033341,TRUE
Rangárþing ytra,2014,A-hluti,veltufjarhlutfall,1.1010363424723193,1,0.1010363424723193,TRUE
Rangárþing ytra,2014,A og B-hluti,nettoskuldir,1.133382718009092,1,0.13338271800909207,TRUE
Rangárþing ytra,2014,A og B-hluti,rekstrarnidurstada,0.0729459941643418,0,0.0729459941643418,TRUE
Rangárþing ytra,2014,A og B-hluti,framlegd,0.19437867169920028,0.1133382718009092,0.08104039989829108,TRUE
Rangárþing ytra,2014,A og B-hluti,veltufe,0.14637779570911838,0.0566691359004546,0.08970865980866377,TRUE
Rangárþing ytra,2014,A og B-hluti,veltufjarhlutfall,0.7504034032565645,1,-0.24959659674343548,FALSE
Rangárþing ytra,2015,A-hluti,nettoskuldir,0.7744516329524457,1,-0.22554836704755432,FALSE
Rangárþing ytra,2015,A-hluti,rekstrarnidurstada,0.09514811033045664,0,0.09514811033045664,TRUE
Rangárþing ytra,2015,A-hluti,framlegd,0.1414778604278474,0.07744516329524456,0.06403269713260284,TRUE
Rangárþing ytra,2015,A-hluti,veltufe,0.11241086512432802,0.03872258164762228,0.07368828347670574,TRUE
Rangárþing ytra,2015,A-hluti,veltufjarhlutfall,1.1193255457207083,1,0.1193255457207083,TRUE
Rangárþing ytra,2015,A og B-hluti,nettoskuldir,1.0403810865466723,1,0.040381086546672273,TRUE
Rangárþing ytra,2015,A og B-hluti,rekstrarnidurstada,0.08067435843709866,0,0.08067435843709866,TRUE
Rangárþing ytra,2015,A og B-hluti,framlegd,0.17337215753850627,0.10403810865466723,0.06933404888383904,TRUE
Rangárþing ytra,2015,A og B-hluti,veltufe,0.11936626263219166,0.052019054327333614,0.06734720830485805,TRUE
Rangárþing ytra,2015,A og B-hluti,veltufjarhlutfall,0.7463555404564592,1,-0.25364445954354076,FALSE
Rangárþing ytra,2016,A-hluti,nettoskuldir,0.6318085403348846,1,-0.36819145966511535,FALSE
Rangárþing ytra,2016,A-hluti,rekstrarnidurstada,0.09744835034785174,0,0.09744835034785174,TRUE
Rangárþing ytra,2016,A-hluti,framlegd,0.1839571504633789,0.06318085403348847,0.12077629642989043,TRUE
Rangárþing ytra,2016,A-hluti,veltufe,0.16306084032142457,0.031590427016744235,0.13147041330468034,TRUE
Rangárþing ytra,2016,A-hluti,veltufjarhlutfall,1.1254131080384855,1,0.1254131080384855,TRUE
Rangárþing ytra,2016,A og B-hluti,nettoskuldir,0.8477770322719671,1,-0.1522229677280329,FALSE
